,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
244747,GBR,Europe,United Kingdom,2020-04-12,92885.0,3495.0,4584.714,19861.0,1378.0,1337.286,1375.892,51.771,67.913,294.198,20.412,19.809,1.21,,,,,,,,,365081.0,14506.0,5.426,0.216,16216.0,0.241,0.2841,3.5,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,10605.701,5.33,74.67,158.15366
244748,GBR,Europe,United Kingdom,2020-04-13,97068.0,4183.0,4428.714,21093.0,1232.0,1346.143,1437.854,61.962,65.602,312.448,18.249,19.94,1.19,,,,,,,,,379649.0,14568.0,5.643,0.217,16252.0,0.242,0.2735,3.7,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244749,GBR,Europe,United Kingdom,2020-04-14,101393.0,4325.0,4268.0,22347.0,1254.0,1340.571,1501.92,64.066,63.221,331.023,18.575,19.858,1.17,,,,,,,3802.0,56.318,395912.0,16263.0,5.884,0.242,16515.0,0.245,0.2594,3.9,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244750,GBR,Europe,United Kingdom,2020-04-15,106458.0,5065.0,4258.857,23623.0,1276.0,1314.143,1576.947,75.027,63.086,349.924,18.901,19.466,1.15,3228.0,47.816,20582.0,304.878,,,2645.0,39.18,414469.0,18557.0,6.16,0.276,16817.0,0.25,0.2541,3.9,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244751,GBR,Europe,United Kingdom,2020-04-16,111756.0,5298.0,4322.571,24945.0,1322.0,1306.571,1655.425,78.478,64.03,369.507,19.583,19.354,1.14,,,,,,,2645.0,39.18,435389.0,20920.0,6.471,0.311,17178.0,0.255,0.2524,4.0,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244752,GBR,Europe,United Kingdom,2020-04-17,116721.0,4965.0,4415.429,26217.0,1272.0,1299.857,1728.971,73.546,65.405,388.349,18.842,19.255,1.13,,,,,,,2645.0,39.18,456527.0,21138.0,6.785,0.314,17657.0,0.262,0.2508,4.0,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244753,GBR,Europe,United Kingdom,2020-04-18,121437.0,4716.0,4578.143,27406.0,1189.0,1274.714,1798.829,69.857,67.815,405.961,17.612,18.882,1.11,,,,,,,2645.0,39.18,477776.0,21249.0,7.101,0.316,18172.0,0.27,0.2525,4.0,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244754,GBR,Europe,United Kingdom,2020-04-19,125289.0,3852.0,4629.143,28528.0,1122.0,1238.143,1855.888,57.059,68.571,422.581,16.62,18.34,1.1,,,,,,,2645.0,39.18,497092.0,19316.0,7.388,0.287,18859.0,0.28,0.246,4.1,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,23383.0,11.08,107.25,348.6905
244755,GBR,Europe,United Kingdom,2020-04-20,130147.0,4858.0,4725.571,29688.0,1160.0,1227.857,1927.848,71.961,69.999,439.764,17.183,18.188,1.08,,,,,,,2645.0,39.18,532229.0,35137.0,7.911,0.522,21797.0,0.324,0.2172,4.6,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244756,GBR,Europe,United Kingdom,2020-04-21,134907.0,4760.0,4787.714,30773.0,1085.0,1203.714,1998.358,70.509,70.92,455.836,16.072,17.83,1.07,,,,,,,2645.0,39.18,554992.0,22763.0,8.249,0.338,22726.0,0.338,0.211,4.7,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244757,GBR,Europe,United Kingdom,2020-04-22,140397.0,5490.0,4848.429,31875.0,1102.0,1178.857,2079.68,81.323,71.819,472.16,16.324,17.462,1.05,2964.0,43.905,18533.0,274.527,,,2247.0,33.284,578066.0,23074.0,8.592,0.343,23371.0,0.347,0.2078,4.8,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244758,GBR,Europe,United Kingdom,2020-04-23,145540.0,5143.0,4826.286,32913.0,1038.0,1138.286,2155.863,76.183,71.491,487.535,15.376,16.861,1.04,,,,,,,2247.0,33.284,606093.0,28027.0,9.008,0.417,24386.0,0.362,0.1982,5.0,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244759,GBR,Europe,United Kingdom,2020-04-24,150513.0,4973.0,4827.429,33918.0,1005.0,1100.143,2229.527,73.664,71.508,502.422,14.887,16.296,1.03,,,,,,,2247.0,33.284,634319.0,28226.0,9.428,0.42,25399.0,0.378,0.1903,5.3,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244760,GBR,Europe,United Kingdom,2020-04-25,154261.0,3748.0,4689.143,34837.0,919.0,1061.571,2285.046,55.519,69.46,516.035,13.613,15.725,1.01,,,,,,,2247.0,33.284,663377.0,29058.0,9.86,0.432,26514.0,0.394,0.1772,5.6,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244761,GBR,Europe,United Kingdom,2020-04-26,157729.0,3468.0,4634.286,35731.0,894.0,1029.0,2336.417,51.371,68.647,529.278,13.243,15.242,1.0,,,,,,,2247.0,33.284,694987.0,31610.0,10.33,0.47,28271.0,0.42,0.1642,6.1,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,35777.7,16.05,104.08,533.5219
244762,GBR,Europe,United Kingdom,2020-04-27,162431.0,4702.0,4612.0,36597.0,866.0,987.0,2406.067,69.65,68.317,542.106,12.828,14.62,0.99,,,,,,,2247.0,33.284,726553.0,31566.0,10.799,0.469,27761.0,0.413,0.1663,6.0,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244763,GBR,Europe,United Kingdom,2020-04-28,167152.0,4721.0,4606.429,37398.0,801.0,946.429,2475.998,69.931,68.234,553.971,11.865,14.019,0.98,,,,,,,2247.0,33.284,771817.0,45264.0,11.472,0.673,30975.0,0.46,0.1489,6.7,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244764,GBR,Europe,United Kingdom,2020-04-29,172587.0,5435.0,4598.571,38215.0,817.0,905.714,2556.506,80.508,68.118,566.073,12.102,13.416,0.96,2286.0,33.862,15520.0,229.895,,,2200.0,32.588,839597.0,67780.0,12.479,1.007,37362.0,0.555,0.1232,8.1,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244765,GBR,Europe,United Kingdom,2020-04-30,177543.0,4956.0,4571.857,38995.0,780.0,868.857,2629.919,73.413,67.722,577.627,11.554,12.87,0.95,,,,,,,2200.0,32.588,922684.0,83087.0,13.714,1.235,45227.0,0.672,0.1012,9.9,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244766,GBR,Europe,United Kingdom,2020-05-01,182270.0,4727.0,4536.714,39781.0,786.0,837.571,2699.939,70.02,67.202,589.27,11.643,12.407,0.94,,,,,,,2200.0,32.588,996826.0,74142.0,14.816,1.102,51787.0,0.77,0.0877,11.4,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244767,GBR,Europe,United Kingdom,2020-05-02,185491.0,3221.0,4461.429,40486.0,705.0,807.0,2747.651,47.712,66.086,599.713,10.443,11.954,0.92,,,,,,,2200.0,32.588,1060387.0,63561.0,15.761,0.945,56716.0,0.843,0.0787,12.7,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244768,GBR,Europe,United Kingdom,2020-05-03,188465.0,2974.0,4390.857,41148.0,662.0,773.857,2791.704,44.053,65.041,609.519,9.806,11.463,0.91,,,,,,,2200.0,32.588,1128590.0,68203.0,16.774,1.014,61943.0,0.921,0.0709,14.1,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,44459.2,18.98,76.31,662.9816
244769,GBR,Europe,United Kingdom,2020-05-04,191843.0,3378.0,4201.714,41824.0,676.0,746.714,2841.742,50.038,62.239,619.533,10.013,11.061,0.9,,,,,,,2200.0,32.588,1202251.0,73661.0,17.869,1.095,67957.0,1.01,0.0619,16.2,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244770,GBR,Europe,United Kingdom,2020-05-05,195527.0,3684.0,4053.571,42466.0,642.0,724.0,2896.313,54.571,60.045,629.043,9.51,10.725,0.89,,,,,,,2200.0,32.588,1268054.0,65803.0,18.847,0.978,70891.0,1.054,0.0572,17.5,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244771,GBR,Europe,United Kingdom,2020-05-06,199358.0,3831.0,3824.429,43093.0,627.0,696.857,2953.061,56.748,56.651,638.33,9.288,10.322,0.88,1802.0,26.693,13147.0,194.745,,,1936.0,28.678,1343722.0,75668.0,19.972,1.125,72018.0,1.07,0.0531,18.8,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244772,GBR,Europe,United Kingdom,2020-05-07,203125.0,3767.0,3654.571,43724.0,631.0,675.571,3008.861,55.8,54.135,647.677,9.347,10.007,0.87,,,,,,,1936.0,28.678,1420462.0,76740.0,21.112,1.141,71111.0,1.057,0.0514,19.5,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244773,GBR,Europe,United Kingdom,2020-05-08,206174.0,3049.0,3414.857,44293.0,569.0,644.571,3054.025,45.164,50.584,656.106,8.429,9.548,0.86,,,,,,,1936.0,28.678,1495302.0,74840.0,22.225,1.112,71211.0,1.058,0.048,20.8,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244774,GBR,Europe,United Kingdom,2020-05-09,208324.0,2150.0,3261.857,44832.0,539.0,620.857,3085.873,31.848,48.317,664.09,7.984,9.197,0.86,,,,,,,1936.0,28.678,1569888.0,74586.0,23.333,1.109,72786.0,1.082,0.0448,22.3,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244775,GBR,Europe,United Kingdom,2020-05-10,210645.0,2321.0,3168.571,45326.0,494.0,596.857,3120.254,34.381,46.936,671.407,7.318,8.841,0.85,,,,,,,1936.0,28.678,1643429.0,73541.0,24.426,1.093,73548.0,1.093,0.0431,23.2,tests performed,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,47936.9,19.55,31.76,714.84155
244776,GBR,Europe,United Kingdom,2020-05-11,214228.0,3583.0,3197.857,45754.0,428.0,561.429,3173.328,53.074,47.369,677.747,6.34,8.316,0.85,,,,,,,1936.0,28.678,1710628.0,67199.0,25.425,0.999,72625.0,1.079,0.044,22.7,tests performed,,,,,,,,,,,,,,77.78,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244777,GBR,Europe,United Kingdom,2020-05-12,217617.0,3389.0,3155.714,46195.0,441.0,532.714,3223.529,50.201,46.745,684.28,6.532,7.891,0.84,,,,,,,1936.0,28.678,1782996.0,72368.0,26.501,1.076,73563.0,1.093,0.0429,23.3,tests performed,,,,,,,,,,,,,,77.78,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244778,GBR,Europe,United Kingdom,2020-05-13,220915.0,3298.0,3079.571,46649.0,454.0,508.0,3272.382,48.853,45.617,691.005,6.725,7.525,0.83,1342.0,19.879,11342.0,168.007,,,1632.0,24.175,1864403.0,81407.0,27.711,1.21,74383.0,1.106,0.0414,24.2,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244779,GBR,Europe,United Kingdom,2020-05-14,223524.0,2609.0,2914.143,47114.0,465.0,484.286,3311.028,38.647,43.167,697.893,6.888,7.174,0.83,,,,,,,1632.0,24.175,1946011.0,81608.0,28.924,1.213,75078.0,1.116,0.0388,25.8,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244780,GBR,Europe,United Kingdom,2020-05-15,226041.0,2517.0,2838.143,47535.0,421.0,463.143,3348.312,37.284,42.041,704.129,6.236,6.86,0.82,,,,,,,1632.0,24.175,2034056.0,88045.0,30.232,1.309,76965.0,1.144,0.0369,27.1,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244781,GBR,Europe,United Kingdom,2020-05-16,228106.0,2065.0,2826.0,47954.0,419.0,446.0,3378.901,30.589,41.861,710.336,6.207,6.607,0.82,,,,,,,1632.0,24.175,2122318.0,88262.0,31.544,1.312,78919.0,1.173,0.0358,27.9,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244782,GBR,Europe,United Kingdom,2020-05-17,229932.0,1826.0,2755.286,48331.0,377.0,429.286,3405.949,27.048,40.814,715.92,5.584,6.359,0.81,,,,,,,1632.0,24.175,2197608.0,75290.0,32.663,1.119,79168.0,1.177,0.0348,28.7,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,52714.797,20.52,41.15,786.0903
244783,GBR,Europe,United Kingdom,2020-05-18,232506.0,2574.0,2611.143,48738.0,407.0,426.286,3444.077,38.128,38.678,721.949,6.029,6.315,0.81,,,,,,,1632.0,24.175,2260688.0,63080.0,33.601,0.938,78580.0,1.168,0.0332,30.1,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244784,GBR,Europe,United Kingdom,2020-05-19,235547.0,3041.0,2561.429,49110.0,372.0,416.429,3489.123,45.046,37.942,727.459,5.51,6.168,0.81,,,,,,,1632.0,24.175,2332060.0,71372.0,34.661,1.061,78438.0,1.166,0.0327,30.6,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244785,GBR,Europe,United Kingdom,2020-05-20,238253.0,2706.0,2476.857,49463.0,353.0,402.0,3529.207,40.084,36.689,732.688,5.229,5.955,0.8,1034.0,15.316,9563.0,141.655,,,1440.0,21.331,2413462.0,81402.0,35.871,1.21,78437.0,1.166,0.0316,31.7,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244786,GBR,Europe,United Kingdom,2020-05-21,240795.0,2542.0,2467.286,49805.0,342.0,384.429,3566.861,37.654,36.548,737.754,5.066,5.694,0.79,,,,,,,1440.0,21.331,2506869.0,93407.0,37.26,1.388,80123.0,1.191,0.0308,32.5,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244787,GBR,Europe,United Kingdom,2020-05-22,242825.0,2030.0,2397.714,50105.0,300.0,367.143,3596.931,30.07,35.517,742.198,4.444,5.438,0.78,,,,,,,1440.0,21.331,2590930.0,84061.0,38.509,1.249,79553.0,1.182,0.0302,33.2,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244788,GBR,Europe,United Kingdom,2020-05-23,244332.0,1507.0,2318.0,50389.0,284.0,347.857,3619.254,22.323,34.336,746.405,4.207,5.153,0.78,,,,,,,1440.0,21.331,2670829.0,79899.0,39.697,1.188,78359.0,1.165,0.0296,33.8,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244789,GBR,Europe,United Kingdom,2020-05-24,245680.0,1348.0,2249.714,50670.0,281.0,334.143,3639.222,19.968,33.325,750.567,4.162,4.95,0.77,,,,,,,1440.0,21.331,2722676.0,51847.0,40.467,0.771,75010.0,1.115,0.03,33.3,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,55211.695,20.59,22.01,823.32434
244790,GBR,Europe,United Kingdom,2020-05-25,247287.0,1607.0,2111.571,50949.0,279.0,315.857,3663.026,23.804,31.278,754.7,4.133,4.679,0.77,,,,,,,1440.0,21.331,2859563.0,136887.0,42.502,2.035,85554.0,1.272,0.0247,40.5,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244791,GBR,Europe,United Kingdom,2020-05-26,248937.0,1650.0,1912.857,51249.0,300.0,305.571,3687.467,24.441,28.335,759.144,4.444,4.526,0.76,,,,,,,1440.0,21.331,2923504.0,63941.0,43.452,0.95,84492.0,1.256,0.0226,44.2,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244792,GBR,Europe,United Kingdom,2020-05-27,250739.0,1802.0,1783.714,51531.0,282.0,295.429,3714.16,26.693,26.422,763.321,4.177,4.376,0.76,783.0,11.598,8220.0,121.762,,,1275.0,18.886,2993833.0,70329.0,44.497,1.045,82910.0,1.232,0.0215,46.5,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244793,GBR,Europe,United Kingdom,2020-05-28,252473.0,1734.0,1668.286,51819.0,288.0,287.714,3739.846,25.685,24.712,767.587,4.266,4.262,0.76,,,,,,,1275.0,18.886,3078468.0,84635.0,45.755,1.258,81657.0,1.214,0.0204,48.9,tests performed,,,,,,,,,,,,,,71.3,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244794,GBR,Europe,United Kingdom,2020-05-29,253977.0,1504.0,1593.143,52073.0,254.0,281.143,3762.124,22.279,23.599,771.35,3.762,4.165,0.76,,,,,,,1275.0,18.886,3174018.0,95550.0,47.176,1.42,83298.0,1.238,0.0191,52.3,tests performed,,,,,,,,,,,,,,69.44,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244795,GBR,Europe,United Kingdom,2020-05-30,255076.0,1099.0,1534.857,52292.0,219.0,271.857,3778.403,16.279,22.736,774.594,3.244,4.027,0.76,,,,,,,1275.0,18.886,3263888.0,89870.0,48.511,1.336,84723.0,1.259,0.0181,55.2,tests performed,,,,,,,,,,,,,,69.44,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244796,GBR,Europe,United Kingdom,2020-05-31,256145.0,1069.0,1495.0,52487.0,195.0,259.571,3794.238,15.835,22.145,777.482,2.889,3.845,0.76,,,,,,,1275.0,18.886,3339151.0,75263.0,49.63,1.119,88068.0,1.309,0.017,58.9,tests performed,,,,,,,,,,,,,,69.44,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,56968.195,20.51,18.47,849.5175
244797,GBR,Europe,United Kingdom,2020-06-01,257579.0,1434.0,1470.286,52686.0,199.0,248.143,3815.48,21.242,21.779,780.43,2.948,3.676,0.76,,,,,,,1275.0,18.886,3403873.0,64722.0,50.592,0.962,77759.0,1.156,0.0189,52.9,tests performed,,,,,,,,,,,,,,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244798,GBR,Europe,United Kingdom,2020-06-02,259046.0,1467.0,1444.143,52919.0,233.0,238.571,3837.211,21.73,21.392,783.881,3.451,3.534,0.76,,,,,,,1275.0,18.886,3490527.0,86654.0,51.88,1.288,81003.0,1.204,0.0178,56.1,tests performed,,,,,,,,,,,,,,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244799,GBR,Europe,United Kingdom,2020-06-03,260388.0,1342.0,1378.429,53122.0,203.0,227.286,3857.089,19.879,20.418,786.888,3.007,3.367,0.76,602.0,8.917,6814.0,100.935,,,1191.0,17.642,3587330.0,96803.0,53.319,1.439,84785.0,1.26,0.0163,61.5,tests performed,,,,,,,,,,,,,,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244800,GBR,Europe,United Kingdom,2020-06-04,261622.0,1234.0,1307.0,53305.0,183.0,212.286,3875.368,18.279,19.36,789.599,2.711,3.145,0.77,,,,,,,1191.0,17.642,3682775.0,95445.0,54.737,1.419,86330.0,1.283,0.0151,66.0,tests performed,,,,,,,,,,,,,,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244801,GBR,Europe,United Kingdom,2020-06-05,262727.0,1105.0,1250.0,53489.0,184.0,202.286,3891.737,16.368,18.516,792.325,2.726,2.996,0.77,,,,,,,1191.0,17.642,3782412.0,99637.0,56.218,1.481,86913.0,1.292,0.0144,69.5,tests performed,,,,,,,,,,,,,,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244802,GBR,Europe,United Kingdom,2020-06-06,263518.0,791.0,1206.0,53640.0,151.0,192.571,3903.454,11.717,17.864,794.561,2.237,2.853,0.77,,,,,,,1191.0,17.642,3873426.0,91014.0,57.571,1.353,87077.0,1.294,0.0139,72.2,tests performed,,,,,,,,,,,,,,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244803,GBR,Europe,United Kingdom,2020-06-07,264235.0,717.0,1155.714,53803.0,163.0,188.0,3914.074,10.621,17.119,796.976,2.414,2.785,0.78,,,,,,,1191.0,17.642,3957326.0,83900.0,58.818,1.247,88311.0,1.313,0.0131,76.4,tests performed,,,,,,,,,,,,,,67.59,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,57686.695,19.95,6.31,860.2319
244804,GBR,Europe,United Kingdom,2020-06-08,265321.0,1086.0,1106.0,53964.0,161.0,182.571,3930.161,16.087,16.383,799.361,2.385,2.704,0.78,,,,,,,1191.0,17.642,4059548.0,102222.0,60.337,1.519,93668.0,1.392,0.0118,84.7,tests performed,,,,,,,,,,,,,,73.15,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
244805,GBR,Europe,United Kingdom,2020-06-09,266474.0,1153.0,1061.143,54101.0,137.0,168.857,3947.24,17.079,15.719,801.39,2.029,2.501,0.79,,,,,,,1191.0,17.642,4151154.0,91606.0,61.699,1.362,94375.0,1.403,0.0112,88.9,tests performed,,,,,,,,,,,,,,73.15,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
